# Hobyah source file, "ok-022-sectype-changes-verification.txt"
# Timestamp & user, "20:00 on 6 Aug 2024 by ecb"
# Project number, "4"
# Project name, "Hobyah documentation images"
# Project description, "Files that generate images used in the documentation"
# 187th line, transient velocity  calc  Mainline2@0 lw:=1 "{/*0.8Backwards airflow}"
# Data file name, "ok-022-sectype-changes-verification-p1-g1-c2.txt"
#
# Hobyah transient QA
# Name of binary, "ok-022-sectype-changes-verification.hbn"
# Source name, "ok-022-sectype-changes-verification.txt"
# Project no., "4"
# Project name, "Hobyah documentation images"
# Description, "Files that generate images used in the documentation"
# Date created, "20:00 on 6 Aug 2024 by ecb"
# Property plotted, velocity
# Property description, air velocity
# Original locator, Mainline2@0
# Modified locator, (1, 0.0)
#
#
#
# X conversion key, null, 1.0
# Y conversion key, "speed1", converting m/s to FPM by dividing by 0.00508
# Auto key, Air velocity in tunnel "mainline2" at 0 m
# Key used, "{/*0.65 Air velocity in tunnel \"mainline2\" at 0 m}"
# Multiplier on the X axis (applied first), 1.0
# Offset added to the X axis (applied second), 0.0
# Multiplier on the Y axis (applied first), 1.0
# Offset added to the Y axis (applied second), 0.0
# X value at which data starts being plotted, -inf
# X value at which data stops being plotted, inf
Time,  Value,  Value,  Plot time,  Plot value
 (s) ,  (m/s),  (FPM),     (s)   ,   (m/s)
18.6,    -0.1935518675713221,    -38.10076133293742,    18.6,    -0.1935518675713221
18.7,    -0.19355072613259555,    -38.10053664027471,    18.7,    -0.19355072613259555
18.8,    -0.19354958470687808,    -38.100311950172845,    18.8,    -0.19354958470687808
18.9,    -0.19354844329468363,    -38.100087262733,    18.9,    -0.19354844329468363
19.0,    -0.19354730189557498,    -38.09986257786909,    19.0,    -0.19354730189557498
19.1,    -0.19354616051108767,    -38.0996378958834,    19.1,    -0.19354616051108767
19.2,    -0.19354501914044758,    -38.09941321662354,    19.2,    -0.19354501914044758
19.3,    -0.19354387778383345,    -38.09918854012469,    19.3,    -0.19354387778383345
19.4,    -0.19354273644134393,    -38.09896386640628,    19.4,    -0.19354273644134393
19.5,    -0.1935415951130717,    -38.09873919548655,    19.5,    -0.1935415951130717
19.6,    -0.19354045379968948,    -38.098514527497926,    19.6,    -0.19354045379968948
19.7,    -0.19353931250075285,    -38.09828986235292,    19.7,    -0.19353931250075285
19.8,    -0.19353817121660935,    -38.09806520011995,    19.8,    -0.19353817121660935
19.9,    -0.1935370299462474,    -38.09784054059988,    19.9,    -0.1935370299462474
20.0,    -0.19353588869217736,    -38.09761588428688,    20.0,    -0.19353588869217736
20.1,    -0.19353474745227023,    -38.09739123076185,    20.1,    -0.19353474745227023
20.2,    -0.19353360622723925,    -38.09716658016521,    20.2,    -0.19353360622723925
20.3,    -0.1935324650174807,    -38.096941932574936,    20.3,    -0.1935324650174807
20.4,    -0.19353132382269767,    -38.096717287932606,    20.4,    -0.19353132382269767
20.5,    -0.1935301826436883,    -38.09649264639533,    20.5,    -0.1935301826436883
20.6,    -0.19352933145430917,    -38.096325089430934,    20.6,    -0.19352933145430917
20.7,    -0.19353176573169803,    -38.09680427789331,    20.7,    -0.19353176573169803
20.8,    -0.19355277412185437,    -38.100939787766606,    20.8,    -0.19355277412185437
20.9,    -0.193643551039741,    -38.11880925979153,    20.9,    -0.193643551039741
21.0,    -0.19392987278570242,    -38.175171808209136,    21.0,    -0.19392987278570242
21.1,    -0.194651379318555,    -38.31720065325886,    21.1,    -0.194651379318555
21.2,    -0.1961713010091273,    -38.61639783644238,    21.2,    -0.1961713010091273
21.3,    -0.19892737917688397,    -39.158932908835425,    21.3,    -0.19892737917688397
21.4,    -0.2033196621001759,    -40.02355553153069,    21.4,    -0.2033196621001759
21.5,    -0.20957060013413895,    -41.25405514451554,    21.5,    -0.20957060013413895
21.6,    -0.21760906557193307,    -42.836430230695484,    21.6,    -0.21760906557193307
21.7,    -0.2270624424229885,    -44.697331185627654,    21.7,    -0.2270624424229885
21.8,    -0.2372952291700162,    -46.711659285436255,    21.8,    -0.2372952291700162
21.9,    -0.24756579546390736,    -48.73342430391877,    21.9,    -0.24756579546390736
